review_id,review,positive_first,use_negative_dot,use_positive_dot,positive_len_1,positive_len_2,negative_len_1,negative_len_2,positive_negative_len_prop_1,positive_negative_len_prop_2,use_extreme_positive_words_1,use_extreme_positive_words_2,use_extreme_positive_words_3,use_extreme_negative_words_1,use_extreme_negative_words_2,use_extreme_negative_words_3,topic_price_positive,topic_facilities_positive,topic_design_positive,topic_location_positive,topic_room_positive,topic_staff_positive,topic_food_positive,topic_metro_positive,topic_bathroom_positive,topic_view_positive,topic_price_negative,topic_staff_negative,topic_bathroom_negative,topic_room_negative,topic_food_negative,topic_location_negative,topic_facilities_negative,topic_air_negative,use_negative_nothing_to_dislike,use_positive_nothing,detailed,list,positive_buttom_line_recommendation,negative_buttom_line_recommendation
327,"Positive: Great location staff were excellent and the. Sunday market superb. Great local restaurants we will be back 
Negative: Bar staffed",1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
328,"Negative: Positive: The staff are helpful and friendly, it's close to the metro 20min to the eiffle tower. The shower is awesome 
",0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,"Positive: The staff are helpful and friendly it's close to the metro 20min to the eiffle tower. The shower is awesome 
Negative:",1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,"Negative: Sink was in the bedroom instead of in the bathroom. Very inconvenient Positive: Location was good and excellent car park. Helpful and friendly staff on reception
",0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
331,Negative: Even thouhg I love the room it's very small. But hey it's design is very nice amenities are nice and the prize is fair. So this is actually not a criticism. Positive: I really like this hotel. It's small personal has a nice look.,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
332,"Positive: Location was good and excellent car park. Helpful and friendly staff on reception
Negative: Sink was in the bedroom instead of in the bathroom. Very inconvenient",1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
333,Positive: I really like this hotel. It's small personal has a nice look. Negative: Even thouhg I love the room it's very small. But hey it's design is very nice amenities are nice and the prize is fair. So this is actually not a criticism.,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
334,"Negative: Positive: This was a wonderful location accessible to much of Paris but still quiet and quaint. The breakfast is excellent and served in the old wine cellar. The staff was very friendly and helpful 
",0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,"Positive: This was a wonderful location accessible to much of. Paris but still quiet and quaint. The breakfast is excellent and served in the old wine cellar. The staff was very friendly and helpful 
Negative:",1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,"Negative: There was nothing I did not like. Positive: I loved the warm personal feel of this hotel and it's furnishings. The staff were very friendly and so helpful with information about sights transportation restaurants etc which really enhanced our experience. Breakfast in the grotto was great also 
",0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
337,"Positive: I loved the warm personal feel of this hotel and it's furnishings. The staff were very friendly and so helpful with information about sights transportation restaurants etc which really enhanced our experience. Breakfast in the grotto was great also 
Negative: There was nothing. I did not like ",1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
338,"Negative: It was kind of uncomfortable to have a sink inside the room rather than bathroom. Also I was missing simple thing like you even find in 3 hotel body lotion. Instead there is quite a few things like a shower cap which is much less important  Positive: The location is really nice the main street is just like 5 mins walk the hill for a cable car is just nearby and also the sea is easy to reach. The rooms are bright with wide windows as I expected. Cosy 
",0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
339,Negative: Rooms could have done with a mini fridge especially in a double executive. Positive: Excellent customer service and attentive staff. Close to underground services and public transport links.,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
340,"Positive: The location is really nice the main street is just like 5 mins walk the hill for a cable car is just nearby and also the sea is easy to reach. The rooms are bright with wide windows as I expected. Cosy 
Negative: It was kind of uncomfortable to have a sink inside the room rather than bathroom. Also I was missing simple thing like you even find in 3 hotel body lotion. Instead there is quite a few things like a shower cap which is much less important ",1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
341,Positive: Excellent customer service and attentive staff. Close to underground services and public transport links. Negative: Rooms could have done with a mini fridge especially in a double executive.,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
342,"Negative: WIFI had an issue on the 2nd day and it was unavailable the remaining days  Positive: Hotel staff were helpful 
",0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
343,"Positive: Hotel staff were helpful 
Negative: WIFI had an issue on the 2nd day and it was unavailable the remaining days ",1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
344,"Negative: Breakfast was quite expensive but delicious. Positive: Amazing hotel, great location, room size was immensely spacious especially for Paris. Staff were very friendly and attentive. Would highly recommend 
",0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
345,"Positive: Amazing hotel great location room size was immensely spacious especially for. Paris. Staff were very friendly and attentive. Would highly recommend 
Negative: Breakfast was quite expensive but delicious",1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
346,"Negative: Bathroom is non light tight soundproof its set up as an open door split bathroom in entrance hallway of the room is annoying and leads to loss of space and movement fluency too many sharp corners and angles in room knobs of drawers closets shower wash sinks glass sliding doors non centered sinks and mirrors in bathroom too many colors and materials used in decoration. Lack of food offers for vegans  Positive: Great staff attentionate and responsive. Great spa. Very nice breakfast display 
",0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
347,"Positive: Great staff attentionate and responsive. Great spa. Very nice breakfast display 
Negative: Bathroom is non light tight soundproof its set up as an open door split bathroom in entrance hallway of the room is annoying and leads to loss of space and movement fluency too many sharp corners and angles in room knobs of drawers closets shower wash sinks glass sliding doors non centered sinks and mirrors in bathroom too many colors and materials used in decoration. Lack of food offers for vegans ",1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
348,"Negative: It is hard to complain. Mandarin. Oriental in. Paris is very expensive but the outstanding hotel above all on account of the staff but it is necessary to stay into. Mandarin. Oriental in the. Hong. Kong in order to feel the difference between the outstanding but luxury hotel. I have only one attention in the corridor near 325 room to smell cigarettes what very much is disturbing  Positive: Staff is wonderful professional helpful and polite breakfest is expensive even on 5 hotel but the best in. Paris in my opinion 
",0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
349,"Positive: Staff is wonderful, professional, helpful and polite, breakfest is expensive even on 5 hotel but the best in Paris in my opinion 
Negative: It is hard to complain. Mandarin Oriental in Paris is very expensive but the outstanding hotel above all on account of the staff but it is necessary to stay into Mandarin Oriental in the Hong Kong in order to feel the difference between the outstanding but luxury hotel. I have only one attention in the corridor near 325 room to smell cigarettes what very much is disturbing ",1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
350,"Negative: the main restuarant is closed in August. Positive: Breakfast was perfect with alot of varieties, comfortable bed, nice shower love the amenities BO tv and sound system, I enjoyed the swimming pool 
",0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
351,"Positive: Breakfast was perfect with alot of varieties comfortable bed nice shower love the amenities. BO tv and sound system i enjoyed the swimming pool 
Negative: the main restuarant is closed in. August ",1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
352,"Negative: Small things like not having water in the room. The room service is too slow. Positive: The concierge was v helpful. The area is fantastic to walk around 
",0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
353,"Positive: The concierge was v helpful. The area is fantastic to walk around 
Negative: Small things like not having water in the room. The room service is too slow ",1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
354,"Negative: Nothing Positive: The beds were very comfortable, the bathrooms were lovely and the staff were so helpful. The champagne on arrival was a nice touch 
",0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
355,"Positive: The beds were very comfortable the bathrooms were lovely and the staff were so helpful. The champagne on arrival was a nice touch 
Negative: Nothing",1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
356,"Negative: Nothing  Positive: Best service ever. The staff, the room and the food is all amazing. My favorite hotel in Europe 
",0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
357,"Positive: Best service ever. The staff the room and the food is all amazing. My favorite hotel in. Europe 
Negative: Nothing ",1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
358,"Negative: The room is quite small. I don't think it's 42sqm like it says. The room is quite hot. Positive: The stuffs r really nice. The garden is beautiful
",0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
359,"Positive: The stuffs r really nice. The garden is beautiful
Negative: The room is quite small. I don't think it's 42sqm like it says. The room is quite hot ",1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
360,"Negative: There was no luggage rack in the room. Hotel is far from attraction centers for walking  Positive: Hotel is close to Paralel metro station. Room was clean bed was conforable. Good choice for business purposes 
",0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
361,Negative: . Positive: Location. Location. Location. Room small but perfectly formed. Staff very helpful and accommodated a change to the offered menu. Decor modern and tasteful.,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,"Positive: Hotel is close to Paralel metro station. Room was clean bed was conforable. Good choice for business purposes 
Negative: There was no luggage rack in the room. Hotel is far from attraction centers for walking ",1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
363,Positive: Location. Location. Location. Room small but perfectly formed. Staff very helpful and accommodated a change to the offered menu. Decor modern and tasteful. Negative: .,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"Negative: Wish there were a larger desk and a chair  Positive: The staff were all very helpful and friendly. The beds were really comfortable 
",0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
365,"Negative: Room was fairly small and could hear the person in the next room. Positive: Very friendly and helpful staff and clean, well equipped room. Very comfy bed.",0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
366,"Positive: The staff were all very helpful and friendly. The beds were really comfortable 
Negative: Wish there were a larger desk and a chair ",1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
367,"Positive: Very friendly and helpful staff and clean, well equipped room. Very comfy bed. Negative: Room was fairly small and could hear the person in the next room.",1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
368,"Negative: Positive: Booked this with my friends for 4 night, the staff is extremely nice and helpful and the rooms are very clean and comfy. we made a good call on this place
",0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
369,Negative: . Positive: The hotel itself is lovely of course but the staff is outstanding. Housekeeping found an earring I was sure I'd lost outside and made my day by leaving it on the desk. My friend forgot her watch in the bathroom in the lobby and almost before we even noticed there was an email letting us know about it being in the safe. Thank you so much for being so kind and helpful.,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
370,"Positive: Booked this with my friends for 4 night, the staff is extremely nice and helpful and the rooms are very clean and comfy. we made a good call on this place
Negative:",1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
371,Positive: The hotel itself is lovely of course but the staff is outstanding. Housekeeping found an earring I was sure I'd lost outside and made my day by leaving it on the desk. My friend forgot her watch in the bathroom in the lobby and almost before we even noticed there was an email letting us know about it being in the safe. Thank you so much for being so kind and helpful. Negative: .,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
372,"Negative: To be honest I have never rated any hotel before because I trust booking's reviewers. However this hotel got me to rate. For me it is the worst hotel I have ever been to. It should be rated one star hotel. It is very old and every thing seems like in the 1920s not in 2017. Just stay away from this one. Positive: Only location and. WiFi
",0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
373,"Positive: Only location and WiFi
Negative: To be honest. I have never rated any hotel before because. I trust booking's reviewers. However this hotel got me to rate. For me it is the worst hotel. I have ever been to. It should be rated one star hotel. It is very old and every thing seems like in the 1920s not in 2017. Just stay away from this one ",1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
374,"Negative: The elevator wasn't very smooth. Not sure that it fits the 4 star description but we got it on sale in the off season so that made it good  Positive: The location was excellent right near the arc de triomphe in a quiet cul de sac 
",0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
375,"Positive: The location was excellent right near the arc de triomphe in a quiet cul de sac 
Negative: The elevator wasn't very smooth. Not sure that it fits the 4 star description but we got it on sale in the off season so that made it good ",1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
376,"Negative: Towel was so thin blanket was also really thin. Most sockets were hidden behind the table or bed tables which was very difficult to move so. I had difficulty having access to electricity for my phone and laptop. No air conditioning  Positive: Good wifi good laundry service packed in a neat box 
",0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
377,"Positive: Good wifi good, laundry service packed in a neat box 
Negative: Towel was so thin blanket was also really thin. Most sockets were hidden behind the table or bed tables which was very difficult to move so I had difficulty having access to electricity for my phone and laptop. No air conditioning ",1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
